Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
3155,Wed Aug  4 05:49:17 2021,4143385,CAR,3154,Thu A
3156,Thu Aug  5 10:42:26 2021,3790964,TRUCK,3155,Wed A
3157,Mon Aug  9 20:11:18 2021,8597890,CAR,3156,Thu A
3158,Sun Aug  1 12:06:18 2021,7633856,CAR,3157,Mon A
3159,Sat Aug 14 23:31:25 2021,122217,CAR,3158,Sun A
3160,Fri Aug  6 20:41:24 2021,8416078,CAR,3159,Sat A
3161,Sat Aug 21 18:31:54 2021,9582400,TRUCK,3160,Fri A
3162,Sat Jul 31 04:26:51 2021,1991644,CAR,3161,Sat A
3163,Sat Aug  7 14:30:39 2021,5535407,CAR,3162,Sat J
3164,Sat Aug 21 21:27:07 2021,9214120,TRUCK,3163,Sat A
3165,Fri Aug 20 05:01:30 2021,3228593,CAR,3164,Sat A
3166,Thu Aug 12 12:55:05 2021,4030362,CAR,3165,Fri A
3167,Thu Aug 19 04:56:07 2021,4332825,VAN,3166,Thu A
3168,Thu Aug 19 19:42:57 2021,4478049,CAR,3167,Thu A
3169,Wed Aug  4 18:58:49 2021,7683166,CAR,3168,Thu A
3170,Fri Aug 20 16:06:52 2021,9035191,TRUCK,3169,Wed A
3171,Fri Aug 13 01:55:54 2021,4415551,CAR,3170,Fri A
3172,Sun Aug  8 22:51:46 2021,7797672,TRUCK,3171,Fri A
3173,Thu Jul 29 17:44:23 2021,2421924,CAR,3172,Sun A
3174,Mon Aug  2 20:06:49 2021,5557461,TRUCK,3173,Thu J
3175,Tue Aug 17 22:18:17 2021,2135787,CAR,3174,Mon A
3176,Fri Aug  6 02:23:21 2021,4069553,TRUCK,3175,Tue A
3177,Fri Aug 13 20:09:28 2021,2286621,VAN,3176,Fri A
3178,Tue Aug 17 06:54:24 2021,2881592,CAR,3177,Fri A
3179,Mon Aug  9 03:51:13 2021,9474831,CAR,3178,Tue A
3180,Thu Aug 12 13:34:57 2021,305540,CAR,3179,Mon A
3181,Wed Aug 18 08:31:42 2021,9394144,CAR,3180,Thu A
3182,Thu Jul 29 16:14:54 2021,694045,TRUCK,3181,Wed A
3183,Fri Aug 13 12:52:30 2021,3586328,CAR,3182,Thu J
3184,Thu Jul 29 15:03:03 2021,6793745,CAR,3183,Fri A
3185,Wed Aug 11 18:38:58 2021,9492022,CAR,3184,Thu J
3186,Sat Jul 31 06:06:36 2021,3918499,CAR,3185,Wed A
3187,Mon Aug 16 22:37:41 2021,1327402,CAR,3186,Sat J
3188,Wed Aug  4 16:56:03 2021,8201680,CAR,3187,Mon A
3189,Mon Aug  9 09:25:39 2021,7410856,CAR,3188,Wed A
3190,Fri Aug 20 23:02:03 2021,7838417,CAR,3189,Mon A
3191,Tue Aug  3 18:34:13 2021,9364796,CAR,3190,Fri A
3192,Sun Aug 15 17:55:06 2021,8245402,CAR,3191,Tue A
3193,Mon Aug  9 03:42:56 2021,7665780,CAR,3192,Sun A
3194,Mon Aug  9 05:11:37 2021,8480426,CAR,3193,Mon A
3195,Mon Aug  9 10:13:54 2021,4600383,CAR,3194,Mon A
3196,Mon Aug  9 18:06:55 2021,6493182,TRUCK,3195,Mon A
3197,Mon Aug 16 20:35:27 2021,1024927,CAR,3196,Mon A
3198,Wed Aug 11 15:55:28 2021,5134425,CAR,3197,Mon A
3199,Sat Aug  7 14:47:34 2021,6148109,CAR,3198,Wed A
3200,Mon Aug  9 19:25:56 2021,1651021,TRUCK,3199,Sat A
3201,Fri Aug  6 04:29:14 2021,2618224,TRUCK,3200,Mon A
3202,Sun Aug 15 02:22:23 2021,1460976,CAR,3201,Fri A
3203,Tue Aug 17 11:00:45 2021,1822036,TRUCK,3202,Sun A
3204,Tue Aug 10 18:48:12 2021,8271031,CAR,3203,Tue A
3205,Tue Aug 17 08:14:20 2021,6604804,CAR,3204,Tue A
3206,Fri Jul 30 03:24:01 2021,916395,TRUCK,3205,Tue A
3207,Fri Aug  6 12:15:43 2021,4805945,CAR,3206,Fri J
3208,Wed Aug 18 03:13:11 2021,9611712,TRUCK,3207,Fri A
3209,Wed Aug  4 01:38:04 2021,7480815,CAR,3208,Wed A
3210,Fri Aug  6 08:46:27 2021,2643233,CAR,3209,Wed A
3211,Wed Aug 18 16:09:10 2021,316278,CAR,3210,Fri A
3212,Wed Aug 18 06:35:58 2021,7540333,VAN,3211,Wed A
3213,Tue Aug 10 08:51:28 2021,2199856,CAR,3212,Wed A
3214,Sat Aug 21 04:25:15 2021,3305297,CAR,3213,Tue A
3215,Sat Aug 21 19:46:02 2021,1375935,TRUCK,3214,Sat A
3216,Sat Aug  7 01:16:25 2021,8244580,CAR,3215,Sat A
3217,Tue Aug 10 19:35:41 2021,777996,CAR,3216,Sat A
3218,Fri Aug 13 05:22:47 2021,540690,TRUCK,3217,Tue A
3219,Mon Aug 16 15:56:11 2021,9729810,CAR,3218,Fri A
3220,Wed Aug 18 04:11:44 2021,5964671,VAN,3219,Mon A
3221,Thu Aug 12 12:53:33 2021,322145,CAR,3220,Wed A
3222,Sat Aug 21 00:30:56 2021,4242058,CAR,3221,Thu A
3223,Fri Aug 13 02:07:54 2021,6439407,CAR,3222,Sat A
3224,Fri Aug 13 16:44:41 2021,7007462,CAR,3223,Fri A
3225,Wed Aug  4 12:18:07 2021,8872505,CAR,3224,Fri A
3226,Mon Aug  9 18:03:54 2021,9764823,CAR,3225,Wed A
3227,Fri Aug 20 08:25:11 2021,4341120,VAN,3226,Mon A
3228,Wed Aug 11 21:20:25 2021,3172405,TRUCK,3227,Fri A
3229,Sat Aug 21 07:31:41 2021,212263,CAR,3228,Wed A
3230,Wed Aug 18 04:36:21 2021,8996786,CAR,3229,Sat A
3231,Tue Aug 10 15:41:42 2021,6708192,TRUCK,3230,Wed A
3232,Thu Aug 19 02:14:32 2021,6975550,CAR,3231,Tue A
3233,Fri Aug 13 14:31:34 2021,21599,CAR,3232,Thu A
3234,Fri Aug 13 16:28:18 2021,5978197,VAN,3233,Fri A
3235,Fri Jul 30 02:47:23 2021,5518856,CAR,3234,Fri A
3236,Sun Aug 22 17:48:04 2021,4601051,CAR,3235,Fri J
3237,Tue Aug  3 17:45:30 2021,5835815,CAR,3236,Sun A
3238,Thu Aug 12 01:32:00 2021,5774907,CAR,3237,Tue A
3239,Mon Aug 16 08:49:21 2021,6459060,CAR,3238,Thu A
3240,Tue Aug 10 00:36:48 2021,9736767,TRUCK,3239,Mon A
3241,Fri Aug 20 09:29:12 2021,5771753,CAR,3240,Tue A
3242,Sun Aug 22 09:28:12 2021,1088739,CAR,3241,Fri A
3243,Thu Aug 12 09:50:41 2021,4233484,CAR,3242,Sun A
3244,Sat Aug  7 16:54:35 2021,3496874,CAR,3243,Thu A
3245,Tue Aug 17 20:12:35 2021,4236859,CAR,3244,Sat A
3246,Fri Aug 20 01:03:38 2021,2044674,TRUCK,3245,Tue A
3247,Fri Jul 30 11:53:50 2021,6830879,TRUCK,3246,Fri A
3248,Sat Aug  7 16:53:07 2021,886810,TRUCK,3247,Fri J
3249,Sat Aug  7 09:50:59 2021,1107184,VAN,3248,Sat A
3250,Fri Jul 30 10:36:52 2021,3638175,CAR,3249,Sat A
3251,Sun Aug 15 09:40:26 2021,7646837,CAR,3250,Fri J
3252,Tue Aug  3 12:57:24 2021,2653689,TRUCK,3251,Sun A
3253,Sat Jul 31 15:02:31 2021,5764055,CAR,3252,Tue A
3254,Sun Aug 15 16:33:58 2021,5333660,CAR,3253,Sat J
3255,Thu Aug  5 20:42:30 2021,2803151,CAR,3254,Sun A
3256,Tue Aug 10 01:04:14 2021,8852660,CAR,3255,Thu A
3257,Sat Aug  7 04:30:42 2021,5895184,CAR,3256,Tue A
3258,Wed Aug 11 12:39:46 2021,9160777,CAR,3257,Sat A
3259,Wed Aug 11 23:10:08 2021,9576980,VAN,3258,Wed A
3260,Sat Aug  7 22:12:17 2021,1280093,CAR,3259,Wed A
3261,Tue Aug 10 18:46:17 2021,3145038,TRUCK,3260,Sat A
3262,Sat Jul 31 07:12:28 2021,2615815,TRUCK,3261,Tue A
3263,Tue Aug 10 18:46:29 2021,1433262,TRUCK,3262,Sat J
3264,Mon Aug  9 01:19:30 2021,4160352,VAN,3263,Tue A
3265,Wed Aug 18 13:01:42 2021,6814390,TRUCK,3264,Mon A
3266,Mon Aug 16 01:13:29 2021,3473418,CAR,3265,Wed A
3267,Mon Aug  9 20:39:00 2021,2090771,TRUCK,3266,Mon A
3268,Mon Aug  9 06:47:01 2021,1024344,TRUCK,3267,Mon A
3269,Sun Aug 15 21:15:18 2021,3034792,CAR,3268,Mon A
3270,Sat Aug 21 05:39:08 2021,2965898,CAR,3269,Sun A
3271,Sun Aug  1 14:31:10 2021,1323596,CAR,3270,Sat A
3272,Sat Aug  7 00:24:41 2021,2811221,CAR,3271,Sun A
3273,Thu Aug  5 11:59:55 2021,6957035,CAR,3272,Sat A
3274,Sun Aug 22 14:08:13 2021,8470082,CAR,3273,Thu A
3275,Mon Aug  2 13:08:55 2021,8120361,CAR,3274,Sun A
3276,Sun Aug  8 09:38:26 2021,3263308,CAR,3275,Mon A
3277,Thu Aug 12 08:57:18 2021,151108,VAN,3276,Sun A
3278,Sun Aug  8 01:42:30 2021,6814338,TRUCK,3277,Thu A
3279,Tue Aug 17 12:10:26 2021,8110764,CAR,3278,Sun A
3280,Sun Aug  1 17:38:20 2021,1789528,CAR,3279,Tue A
3281,Sat Aug 14 22:58:46 2021,9892839,CAR,3280,Sun A
3282,Tue Aug 17 12:27:24 2021,3043208,CAR,3281,Sat A
3283,Fri Aug 13 08:03:06 2021,1411285,CAR,3282,Tue A
3284,Mon Aug  2 08:42:01 2021,5594504,VAN,3283,Fri A
3285,Mon Aug 16 23:58:23 2021,328894,TRUCK,3284,Mon A
3286,Sat Aug 21 08:13:46 2021,183300,CAR,3285,Mon A
3287,Mon Aug  9 06:05:39 2021,734652,CAR,3286,Sat A
3288,Tue Aug 10 18:04:50 2021,354236,CAR,3287,Mon A
3289,Sun Aug 15 13:07:05 2021,4881839,VAN,3288,Tue A
3290,Sun Aug 15 19:29:33 2021,7075919,TRUCK,3289,Sun A
3291,Thu Aug 19 09:45:24 2021,8515574,TRUCK,3290,Sun A
3292,Thu Aug  5 02:46:20 2021,1584709,CAR,3291,Thu A
3293,Fri Aug  6 17:14:38 2021,2582328,CAR,3292,Thu A
3294,Tue Aug 17 11:37:06 2021,621146,TRUCK,3293,Fri A
3295,Sun Aug  8 02:55:01 2021,1593542,CAR,3294,Tue A
3296,Tue Aug 17 03:41:30 2021,311448,VAN,3295,Sun A
3297,Mon Aug  9 15:18:43 2021,7412529,CAR,3296,Tue A
3298,Wed Aug  4 03:16:39 2021,5199467,VAN,3297,Mon A
3299,Wed Aug  4 09:56:11 2021,2207398,CAR,3298,Wed A
3300,Fri Aug 20 05:59:13 2021,5849738,VAN,3299,Wed A
3301,Sun Aug 15 10:10:01 2021,3366630,CAR,3300,Fri A
3302,Fri Jul 30 03:22:27 2021,8422052,TRUCK,3301,Sun A
3303,Sat Aug 21 00:35:21 2021,3369302,CAR,3302,Fri J
3304,Fri Aug  6 19:25:06 2021,181580,CAR,3303,Sat A
3305,Fri Aug  6 13:37:06 2021,859775,CAR,3304,Fri A
3306,Thu Aug 12 21:32:58 2021,4275285,CAR,3305,Fri A
3307,Sun Aug  8 08:28:50 2021,8736618,TRUCK,3306,Thu A
3308,Fri Aug 13 00:09:22 2021,4857404,CAR,3307,Sun A
3309,Thu Jul 29 12:21:44 2021,118518,CAR,3308,Fri A
3310,Sun Aug 15 20:55:10 2021,4459055,CAR,3309,Thu J
3311,Fri Aug 13 10:55:59 2021,4535719,VAN,3310,Sun A
3312,Thu Aug 19 15:17:44 2021,8923957,TRUCK,3311,Fri A
3313,Sun Aug 22 14:40:24 2021,7854105,VAN,3312,Thu A
3314,Sun Aug  8 23:39:56 2021,7968045,VAN,3313,Sun A
3315,Sun Aug  8 02:03:00 2021,6907553,TRUCK,3314,Sun A
3316,Fri Aug 20 12:01:20 2021,327097,CAR,3315,Sun A
3317,Sun Aug  1 01:05:43 2021,3442346,TRUCK,3316,Fri A
3318,Sat Aug 21 15:48:17 2021,5716587,CAR,3317,Sun A
3319,Mon Aug 16 06:39:43 2021,2765006,VAN,3318,Sat A
3320,Fri Aug  6 18:58:24 2021,7439532,CAR,3319,Mon A
3321,Sat Aug 14 19:08:03 2021,6645326,CAR,3320,Fri A
3322,Sun Aug  1 14:30:35 2021,4397855,CAR,3321,Sat A
3323,Wed Aug  4 04:25:53 2021,3386943,TRUCK,3322,Sun A
3324,Wed Aug  4 06:49:30 2021,6214851,CAR,3323,Wed A
3325,Sat Aug 21 23:18:39 2021,9729860,TRUCK,3324,Wed A
3326,Wed Aug 11 03:53:01 2021,6110263,CAR,3325,Sat A
3327,Thu Aug 19 13:11:50 2021,7039543,CAR,3326,Wed A
3328,Wed Aug  4 20:32:01 2021,5715293,CAR,3327,Thu A
3329,Thu Aug 19 23:56:55 2021,9846168,CAR,3328,Wed A
3330,Thu Aug  5 12:03:01 2021,5156885,VAN,3329,Thu A
3331,Thu Aug 19 03:23:40 2021,3498708,CAR,3330,Thu A
3332,Sat Aug  7 16:09:16 2021,4821240,TRUCK,3331,Thu A
3333,Tue Aug  3 14:55:36 2021,8255122,TRUCK,3332,Sat A
3334,Tue Aug 17 21:14:22 2021,1207312,CAR,3333,Tue A
3335,Tue Aug 17 19:36:08 2021,2684164,CAR,3334,Tue A
3336,Mon Aug  9 00:33:14 2021,6621870,CAR,3335,Tue A
3337,Sat Aug 14 22:02:21 2021,8520803,CAR,3336,Mon A
3338,Tue Aug 10 23:53:10 2021,5095494,TRUCK,3337,Sat A
3339,Tue Aug 10 11:57:43 2021,8467048,TRUCK,3338,Tue A
3340,Wed Aug  4 02:40:41 2021,3671035,CAR,3339,Tue A
3341,Wed Aug 18 19:31:36 2021,4140411,CAR,3340,Wed A
3342,Sat Jul 31 09:38:29 2021,1781293,CAR,3341,Wed A
3343,Tue Aug 17 14:28:48 2021,4446345,CAR,3342,Sat J
3344,Fri Aug 13 21:48:22 2021,8828940,TRUCK,3343,Tue A
3345,Mon Aug  9 07:43:52 2021,1470077,CAR,3344,Fri A
3346,Sat Aug 21 06:00:00 2021,7191909,CAR,3345,Mon A
3347,Thu Aug 12 16:05:57 2021,4916213,CAR,3346,Sat A
3348,Sat Jul 31 08:34:28 2021,5626002,TRUCK,3347,Thu A
3349,Fri Aug 20 21:16:32 2021,9264166,CAR,3348,Sat J
3350,Thu Aug 12 08:48:10 2021,4512209,TRUCK,3349,Fri A
3351,Tue Aug  3 12:33:27 2021,5253401,TRUCK,3350,Thu A
3352,Wed Aug 18 04:01:09 2021,264652,CAR,3351,Tue A
3353,Wed Aug 11 18:11:24 2021,9866891,CAR,3352,Wed A
3354,Sun Aug  1 19:16:27 2021,8129917,CAR,3353,Wed A
3355,Tue Aug 10 12:49:18 2021,2742978,CAR,3354,Sun A
3356,Sat Jul 31 13:26:58 2021,3067242,CAR,3355,Tue A
3357,Tue Aug 17 12:17:16 2021,1911751,CAR,3356,Sat J
3358,Sat Aug 21 02:52:53 2021,815091,CAR,3357,Tue A
3359,Sun Aug 15 10:14:09 2021,4594587,CAR,3358,Sat A
3360,Sat Jul 31 17:59:25 2021,1548780,CAR,3359,Sun A
3361,Thu Jul 29 13:31:31 2021,5879535,CAR,3360,Sat J
3362,Sat Aug 21 09:03:23 2021,7855705,CAR,3361,Thu J
3363,Wed Aug 18 01:08:57 2021,3479781,CAR,3362,Sat A
3364,Fri Aug  6 06:05:35 2021,7867318,CAR,3363,Wed A
3365,Thu Aug 19 09:18:23 2021,6514701,CAR,3364,Fri A
3366,Sun Aug 15 20:43:04 2021,2407316,CAR,3365,Thu A
3367,Fri Aug 20 12:40:35 2021,3155021,VAN,3366,Sun A
3368,Tue Aug  3 09:21:14 2021,6514402,TRUCK,3367,Fri A
3369,Mon Aug 16 02:12:58 2021,7017381,CAR,3368,Tue A
3370,Sat Jul 31 15:55:22 2021,3343203,CAR,3369,Mon A
3371,Wed Aug  4 10:27:23 2021,2083056,CAR,3370,Sat J
3372,Tue Aug  3 20:29:09 2021,1013642,VAN,3371,Wed A
3373,Mon Aug  2 23:01:50 2021,6771820,CAR,3372,Tue A
3374,Sat Aug 14 22:13:18 2021,3003756,VAN,3373,Mon A
3375,Fri Aug 13 17:50:16 2021,2103626,CAR,3374,Sat A
3376,Sat Aug  7 13:58:15 2021,6880730,TRUCK,3375,Fri A
3377,Tue Aug  3 19:35:52 2021,2584548,VAN,3376,Sat A
3378,Fri Jul 30 18:42:49 2021,3540753,CAR,3377,Tue A
3379,Mon Aug 16 02:45:07 2021,2263215,TRUCK,3378,Fri J
3380,Thu Aug 12 09:10:28 2021,5881600,CAR,3379,Mon A
3381,Fri Jul 30 23:45:22 2021,5649371,TRUCK,3380,Thu A
3382,Tue Aug 17 11:51:38 2021,531592,CAR,3381,Fri J
3383,Tue Aug 17 05:30:10 2021,5099099,TRUCK,3382,Tue A
3384,Thu Aug 12 13:00:35 2021,4948338,CAR,3383,Tue A
3385,Thu Jul 29 11:57:22 2021,7768065,CAR,3384,Thu A
3386,Thu Aug  5 01:45:58 2021,8085079,CAR,3385,Thu J
3387,Fri Aug  6 20:37:26 2021,2717689,CAR,3386,Thu A
3388,Sun Aug  1 23:29:49 2021,9080325,TRUCK,3387,Fri A
3389,Tue Aug 10 09:04:29 2021,6032564,TRUCK,3388,Sun A
3390,Sun Aug  1 03:02:55 2021,1604801,CAR,3389,Tue A
3391,Sun Aug 22 06:29:47 2021,4776137,CAR,3390,Sun A
3392,Sun Aug 22 14:26:24 2021,2879348,CAR,3391,Sun A
3393,Tue Aug 17 10:42:02 2021,6687809,CAR,3392,Sun A
3394,Thu Aug 12 20:22:02 2021,4635316,VAN,3393,Tue A
3395,Thu Aug  5 04:57:40 2021,4412221,CAR,3394,Thu A
3396,Mon Aug  2 06:40:43 2021,2571033,TRUCK,3395,Thu A
3397,Sat Aug  7 01:57:44 2021,1652155,TRUCK,3396,Mon A
3398,Thu Aug 19 11:50:35 2021,9644687,VAN,3397,Sat A
3399,Mon Aug 16 02:52:27 2021,9778699,CAR,3398,Thu A
3400,Tue Aug 10 02:34:12 2021,928258,TRUCK,3399,Mon A
3401,Fri Aug 13 16:54:41 2021,5428379,CAR,3400,Tue A
3402,Thu Aug 19 23:05:01 2021,9039002,TRUCK,3401,Fri A
3403,Mon Aug 16 08:19:18 2021,8949184,CAR,3402,Thu A
3404,Fri Aug  6 09:53:17 2021,516076,VAN,3403,Mon A
3405,Tue Aug 17 11:57:34 2021,6387047,CAR,3404,Fri A
3406,Wed Aug  4 02:17:33 2021,2481140,TRUCK,3405,Tue A
3407,Thu Aug  5 00:44:51 2021,3788831,CAR,3406,Wed A
3408,Sat Jul 31 03:24:19 2021,2339528,TRUCK,3407,Thu A
3409,Thu Aug  5 07:32:01 2021,3408123,TRUCK,3408,Sat J
3410,Sun Aug  1 17:19:32 2021,9077161,CAR,3409,Thu A
3411,Thu Aug 12 02:11:59 2021,1302784,CAR,3410,Sun A
3412,Sun Aug 22 04:05:33 2021,9634672,CAR,3411,Thu A
3413,Sun Aug  1 05:39:02 2021,4278845,TRUCK,3412,Sun A
3414,Wed Aug  4 23:26:08 2021,427346,CAR,3413,Sun A
3415,Sat Aug 14 17:20:53 2021,8430592,VAN,3414,Wed A
3416,Thu Jul 29 15:43:16 2021,5671183,CAR,3415,Sat A
3417,Fri Aug 20 14:39:17 2021,3032437,TRUCK,3416,Thu J
3418,Fri Aug 20 16:31:55 2021,4953927,CAR,3417,Fri A
3419,Tue Aug  3 02:56:53 2021,2810747,CAR,3418,Fri A
3420,Sun Aug  8 06:56:29 2021,3738887,VAN,3419,Tue A
3421,Wed Aug 18 19:57:43 2021,4669711,CAR,3420,Sun A
3422,Wed Aug 18 14:11:35 2021,2377801,CAR,3421,Wed A
3423,Thu Aug 12 20:16:08 2021,3005756,CAR,3422,Wed A
3424,Tue Aug 17 13:38:09 2021,5593822,CAR,3423,Thu A
3425,Thu Jul 29 13:24:05 2021,4153715,CAR,3424,Tue A
3426,Mon Aug  2 21:44:36 2021,8428891,TRUCK,3425,Thu J
3427,Wed Aug 18 23:34:21 2021,2203614,TRUCK,3426,Mon A
3428,Thu Aug 12 06:37:34 2021,3404218,CAR,3427,Wed A
3429,Sun Aug  1 10:27:05 2021,619715,TRUCK,3428,Thu A
3430,Thu Aug 12 09:58:29 2021,8319082,CAR,3429,Sun A
3431,Wed Aug 18 01:38:08 2021,985316,CAR,3430,Thu A
3432,Wed Aug  4 23:51:28 2021,6381528,VAN,3431,Wed A
3433,Thu Jul 29 12:16:41 2021,1561164,VAN,3432,Wed A
3434,Tue Aug  3 06:07:54 2021,3188290,CAR,3433,Thu J
3435,Sun Aug 15 14:42:34 2021,552017,CAR,3434,Tue A
3436,Tue Aug  3 16:20:30 2021,9131459,CAR,3435,Sun A
3437,Thu Aug 19 23:32:25 2021,1930851,CAR,3436,Tue A
3438,Sun Aug  1 17:32:01 2021,6469856,VAN,3437,Thu A
3439,Sun Aug 22 02:48:47 2021,149030,CAR,3438,Sun A
3440,Sat Aug 21 23:34:10 2021,1486334,TRUCK,3439,Sun A
3441,Sat Aug  7 04:27:46 2021,8550461,CAR,3440,Sat A
3442,Thu Aug  5 23:25:39 2021,7394669,CAR,3441,Sat A
3443,Wed Aug 11 03:00:44 2021,7938889,CAR,3442,Thu A
3444,Wed Aug 18 19:07:53 2021,2064835,VAN,3443,Wed A
3445,Fri Aug  6 23:54:51 2021,9185698,CAR,3444,Wed A
3446,Thu Aug 12 13:11:31 2021,4137800,TRUCK,3445,Fri A
3447,Sun Aug 15 18:04:39 2021,6389832,CAR,3446,Thu A
3448,Sun Aug 22 11:13:53 2021,3466164,CAR,3447,Sun A
3449,Sun Aug 15 03:33:13 2021,7581808,VAN,3448,Sun A
3450,Sun Aug 22 10:37:35 2021,2254054,CAR,3449,Sun A
3451,Tue Aug 10 19:58:00 2021,6222457,CAR,3450,Sun A
3452,Wed Aug 18 05:42:46 2021,4103692,CAR,3451,Tue A
3453,Wed Aug  4 11:13:00 2021,5308816,CAR,3452,Wed A
3454,Thu Aug 12 11:13:08 2021,8433594,CAR,3453,Wed A
3455,Tue Aug  3 19:03:59 2021,6865305,CAR,3454,Thu A
3456,Wed Aug 18 10:11:47 2021,9515813,TRUCK,3455,Tue A
3457,Thu Aug  5 20:52:33 2021,9726111,CAR,3456,Wed A
3458,Sat Aug  7 01:43:38 2021,202521,VAN,3457,Thu A
3459,Fri Jul 30 08:44:17 2021,3269039,TRUCK,3458,Sat A
3460,Tue Aug 10 11:33:31 2021,5954093,TRUCK,3459,Fri J
3461,Tue Aug  3 08:38:16 2021,9396542,TRUCK,3460,Tue A
3462,Sat Jul 31 11:45:44 2021,9886203,VAN,3461,Tue A
3463,Thu Aug  5 20:33:11 2021,1576426,CAR,3462,Sat J
3464,Sun Aug  1 04:19:07 2021,2011181,CAR,3463,Thu A
3465,Sat Jul 31 14:29:43 2021,9796650,CAR,3464,Sun A
3466,Sat Aug 14 15:10:40 2021,5789159,TRUCK,3465,Sat J
3467,Mon Aug 16 17:12:39 2021,2518092,TRUCK,3466,Sat A
3468,Fri Jul 30 16:38:10 2021,1122266,CAR,3467,Mon A
3469,Wed Aug  4 07:22:26 2021,764667,CAR,3468,Fri J
3470,Fri Jul 30 02:45:59 2021,7466637,CAR,3469,Wed A
3471,Sun Aug  1 17:10:57 2021,4770112,CAR,3470,Fri J
3472,Tue Aug  3 07:15:53 2021,821411,CAR,3471,Sun A
3473,Wed Aug  4 17:21:33 2021,6437178,CAR,3472,Tue A
3474,Thu Aug  5 21:10:17 2021,1977159,CAR,3473,Wed A
3475,Sun Aug  8 04:11:01 2021,6007020,TRUCK,3474,Thu A
3476,Sun Aug 22 13:58:30 2021,5058159,CAR,3475,Sun A
3477,Sun Aug  1 19:26:19 2021,8506366,CAR,3476,Sun A
3478,Wed Aug 11 14:03:22 2021,911692,CAR,3477,Sun A
3479,Tue Aug  3 03:49:19 2021,6654403,CAR,3478,Wed A
3480,Fri Aug 13 20:24:41 2021,4505157,CAR,3479,Tue A
3481,Sun Aug  8 13:29:24 2021,4711217,CAR,3480,Fri A
3482,Sat Jul 31 02:02:59 2021,2401999,CAR,3481,Sun A
3483,Mon Aug  2 02:19:16 2021,8036418,TRUCK,3482,Sat J
3484,Tue Aug 17 16:10:56 2021,1823417,CAR,3483,Mon A
3485,Mon Aug  2 01:09:20 2021,8450189,CAR,3484,Tue A
3486,Fri Aug  6 09:28:22 2021,1462997,TRUCK,3485,Mon A
3487,Sun Aug  1 05:27:24 2021,843625,TRUCK,3486,Fri A
3488,Thu Aug  5 07:52:44 2021,250611,CAR,3487,Sun A
3489,Fri Aug 20 19:31:14 2021,3317668,CAR,3488,Thu A
3490,Fri Aug  6 09:23:44 2021,3040707,VAN,3489,Fri A
3491,Mon Aug  2 13:04:01 2021,5898373,TRUCK,3490,Fri A
3492,Fri Aug 13 20:19:18 2021,7840931,CAR,3491,Mon A
3493,Mon Aug  2 12:17:12 2021,8291069,TRUCK,3492,Fri A
3494,Wed Aug 18 04:22:31 2021,8498850,CAR,3493,Mon A
3495,Tue Aug 10 03:32:54 2021,6414720,CAR,3494,Wed A
3496,Wed Aug 11 10:58:16 2021,7996950,TRUCK,3495,Tue A
3497,Fri Aug  6 01:46:04 2021,6431663,CAR,3496,Wed A
3498,Wed Aug 18 16:36:25 2021,9875734,VAN,3497,Fri A
3499,Mon Aug 16 23:22:08 2021,2448613,CAR,3498,Wed A
3500,Thu Aug  5 23:57:09 2021,9125739,CAR,3499,Mon A
3501,Mon Aug 16 17:36:49 2021,1322896,CAR,3500,Thu A
3502,Sun Aug  1 00:03:44 2021,958413,CAR,3501,Mon A
3503,Thu Jul 29 19:08:35 2021,4773729,TRUCK,3502,Sun A
3504,Fri Aug 13 06:14:47 2021,7493949,TRUCK,3503,Thu J
3505,Mon Aug  9 11:23:38 2021,2239561,CAR,3504,Fri A
3506,Thu Aug  5 23:31:25 2021,2169627,VAN,3505,Mon A
3507,Fri Aug  6 21:49:44 2021,7493212,TRUCK,3506,Thu A
3508,Tue Aug 10 20:47:51 2021,7029752,CAR,3507,Fri A
3509,Thu Aug 19 05:35:39 2021,4202047,CAR,3508,Tue A
3510,Sat Aug 21 05:23:18 2021,9717261,CAR,3509,Thu A
3511,Sat Aug 21 11:48:08 2021,3384393,TRUCK,3510,Sat A
3512,Wed Aug 18 01:17:15 2021,7522306,TRUCK,3511,Sat A
3513,Wed Aug  4 05:53:44 2021,401991,TRUCK,3512,Wed A
3514,Tue Aug 10 04:33:09 2021,2504663,CAR,3513,Wed A
3515,Sat Aug 14 22:45:21 2021,8642177,CAR,3514,Tue A
3516,Sun Aug  8 18:00:56 2021,7468871,CAR,3515,Sat A
3517,Sun Aug 15 02:26:56 2021,2794071,CAR,3516,Sun A
3518,Sat Aug  7 23:30:18 2021,4672116,CAR,3517,Sun A
3519,Sun Aug 15 19:13:15 2021,8952144,CAR,3518,Sat A
3520,Wed Aug 18 03:41:32 2021,3830435,TRUCK,3519,Sun A
3521,Thu Aug 12 15:39:52 2021,2148086,CAR,3520,Wed A
3522,Fri Aug  6 03:18:05 2021,2400348,CAR,3521,Thu A
3523,Thu Aug 19 00:38:07 2021,1913762,TRUCK,3522,Fri A
3524,Sun Aug  8 08:18:51 2021,8755361,CAR,3523,Thu A
3525,Thu Aug 19 01:34:58 2021,760835,CAR,3524,Sun A
3526,Wed Aug 18 04:31:27 2021,5423693,VAN,3525,Thu A
3527,Mon Aug  9 16:08:56 2021,5806508,VAN,3526,Wed A
