Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
1685,Thu Aug 12 05:24:24 2021,263154,car,1684,Mon A
1686,Thu Aug 19 06:58:45 2021,3342224,truck,1685,Thu A
1687,Fri Aug  6 07:59:24 2021,591303,car,1686,Thu A
1688,Mon Aug  2 07:48:39 2021,9161077,truck,1687,Fri A
1689,Sat Jul 31 17:07:40 2021,7680159,car,1688,Mon A
1690,Thu Jul 29 21:33:11 2021,4651350,van,1689,Sat J
1691,Sun Aug  1 01:40:34 2021,603444,car,1690,Thu J
1692,Tue Aug 17 16:41:10 2021,6196723,van,1691,Sun A
1693,Wed Aug  4 17:12:08 2021,2084954,car,1692,Tue A
1694,Thu Aug 19 14:06:38 2021,9137445,van,1693,Wed A
1695,Tue Aug 17 06:37:45 2021,7605913,car,1694,Thu A
1696,Fri Aug 13 04:09:46 2021,5137434,car,1695,Tue A
1697,Thu Aug 19 20:10:49 2021,8754909,car,1696,Fri A
1698,Tue Aug 17 07:54:46 2021,4665107,car,1697,Thu A
1699,Sun Aug 22 09:21:06 2021,6488504,car,1698,Tue A
1700,Tue Aug 17 05:40:52 2021,212993,van,1699,Sun A
1701,Sat Aug 21 01:17:02 2021,2288405,van,1700,Tue A
1702,Thu Aug  5 02:40:40 2021,815150,car,1701,Sat A
1703,Fri Aug 20 18:34:47 2021,5871927,car,1702,Thu A
1704,Thu Jul 29 13:12:29 2021,2109653,truck,1703,Fri A
1705,Mon Aug  2 21:54:54 2021,8382016,van,1704,Thu J
1706,Thu Aug 19 03:45:50 2021,6633408,car,1705,Mon A
1707,Fri Aug 13 11:36:30 2021,7853601,van,1706,Thu A
1708,Mon Aug 16 07:58:00 2021,4839745,car,1707,Fri A
1709,Sun Aug  8 09:13:47 2021,7725907,car,1708,Mon A
1710,Wed Aug 18 03:44:02 2021,7655466,car,1709,Sun A
1711,Fri Jul 30 08:17:50 2021,4740022,car,1710,Wed A
1712,Fri Aug 20 08:25:28 2021,621420,truck,1711,Fri J
1713,Wed Aug  4 18:19:44 2021,277749,van,1712,Fri A
1714,Sat Aug 14 15:59:32 2021,6666774,car,1713,Wed A
1715,Sat Aug 21 09:09:39 2021,541077,truck,1714,Sat A
1716,Mon Aug  9 12:11:01 2021,3079436,car,1715,Sat A
1717,Sun Aug 22 03:13:04 2021,2875688,truck,1716,Mon A
1718,Fri Jul 30 21:04:11 2021,5427602,car,1717,Sun A
1719,Sat Aug 21 13:02:19 2021,1837878,truck,1718,Fri J
1720,Fri Aug 13 05:02:00 2021,249885,car,1719,Sat A
1721,Tue Aug 17 20:35:03 2021,9856955,van,1720,Fri A
1722,Wed Aug  4 22:15:10 2021,5103091,car,1721,Tue A
1723,Tue Aug 17 09:49:59 2021,3088520,car,1722,Wed A
1724,Mon Aug 16 17:45:03 2021,8538903,truck,1723,Tue A
1725,Thu Aug 19 22:03:39 2021,4703509,car,1724,Mon A
1726,Sat Aug 14 15:10:49 2021,2947406,truck,1725,Thu A
1727,Sun Aug  1 04:27:09 2021,7358523,car,1726,Sat A
1728,Sat Jul 31 01:18:49 2021,5134507,van,1727,Sun A
1729,Thu Aug  5 00:05:22 2021,1587932,car,1728,Sat J
1730,Sun Aug 22 11:06:20 2021,5955766,car,1729,Thu A
1731,Fri Aug  6 19:33:44 2021,427348,truck,1730,Sun A
1732,Wed Aug 18 01:20:09 2021,9937071,car,1731,Fri A
1733,Tue Aug  3 22:11:41 2021,7705689,van,1732,Wed A
1734,Thu Aug  5 02:27:58 2021,9021173,car,1733,Tue A
1735,Sun Aug  1 16:40:48 2021,5231530,truck,1734,Thu A
1736,Thu Aug 12 03:09:32 2021,1686465,van,1735,Sun A
1737,Wed Aug  4 19:26:23 2021,5151621,car,1736,Thu A
1738,Thu Aug 12 04:29:54 2021,6976363,car,1737,Wed A
1739,Sun Aug  1 05:14:31 2021,7513777,car,1738,Thu A
1740,Sun Aug 22 04:29:54 2021,5467524,car,1739,Sun A
1741,Sun Aug 15 09:53:21 2021,7651504,car,1740,Sun A
1742,Tue Aug 10 05:59:28 2021,9354024,car,1741,Sun A
1743,Tue Aug  3 09:21:23 2021,3910816,car,1742,Tue A
1744,Tue Aug 17 12:42:50 2021,8390640,truck,1743,Tue A
1745,Sat Aug 14 05:01:36 2021,2994334,truck,1744,Tue A
1746,Thu Aug 19 19:03:15 2021,65383,car,1745,Sat A
1747,Sun Aug 15 12:42:40 2021,2044866,car,1746,Thu A
1748,Thu Jul 29 13:15:22 2021,1131811,car,1747,Sun A
1749,Sat Aug 21 15:09:46 2021,604553,car,1748,Thu J
1750,Fri Jul 30 06:03:58 2021,9204549,truck,1749,Sat A
1751,Fri Aug 20 23:12:11 2021,1344790,truck,1750,Fri J
1752,Sun Aug 15 18:01:56 2021,9408097,truck,1751,Fri A
1753,Sun Aug  8 22:42:58 2021,2195849,car,1752,Sun A
1754,Fri Aug 20 08:33:56 2021,7574112,car,1753,Sun A
1755,Fri Aug 20 11:55:40 2021,4815349,car,1754,Fri A
1756,Thu Aug 12 10:15:36 2021,6659895,car,1755,Fri A
1757,Fri Jul 30 19:07:38 2021,9116574,truck,1756,Thu A
1758,Tue Aug  3 15:14:21 2021,6580860,truck,1757,Fri J
1759,Sat Jul 31 11:09:25 2021,2923171,car,1758,Tue A
1760,Sat Jul 31 21:01:30 2021,2629444,truck,1759,Sat J
1761,Fri Aug  6 23:02:19 2021,5838389,car,1760,Sat J
1762,Sun Aug  1 14:41:56 2021,1011676,car,1761,Fri A
1763,Wed Aug  4 14:57:42 2021,7233196,car,1762,Sun A
1764,Tue Aug 17 21:05:35 2021,4549124,car,1763,Wed A
1765,Sun Aug  8 04:14:59 2021,5201152,van,1764,Tue A
1766,Sun Aug  8 06:48:43 2021,4069329,van,1765,Sun A
1767,Thu Aug 19 08:13:24 2021,1129975,car,1766,Sun A
1768,Mon Aug  2 03:47:26 2021,4933920,car,1767,Thu A
1769,Wed Aug  4 02:05:29 2021,5226214,car,1768,Mon A
1770,Mon Aug  2 07:24:47 2021,5500532,car,1769,Wed A
1771,Tue Aug 17 13:38:32 2021,8188797,car,1770,Mon A
1772,Sun Aug 15 01:02:08 2021,2689184,car,1771,Tue A
1773,Thu Aug 12 22:39:24 2021,9887147,car,1772,Sun A
1774,Sat Jul 31 21:59:07 2021,7632359,van,1773,Thu A
1775,Tue Aug 10 16:05:24 2021,6854712,car,1774,Sat J
1776,Tue Aug  3 08:46:42 2021,1774575,car,1775,Tue A
1777,Tue Aug 17 21:23:32 2021,5943514,car,1776,Tue A
1778,Tue Aug 10 03:58:46 2021,2885585,van,1777,Tue A
1779,Thu Aug 12 23:08:59 2021,5286773,car,1778,Tue A
1780,Sat Aug  7 04:24:28 2021,8194109,car,1779,Thu A
1781,Wed Aug 18 03:26:23 2021,7700051,car,1780,Sat A
1782,Sat Aug  7 17:28:30 2021,5876055,van,1781,Wed A
1783,Thu Aug 12 21:59:01 2021,500216,car,1782,Sat A
1784,Sat Aug 21 18:41:56 2021,7956819,car,1783,Thu A
1785,Tue Aug 17 01:32:56 2021,9001713,car,1784,Sat A
1786,Sat Aug  7 02:37:46 2021,800858,car,1785,Tue A
1787,Fri Jul 30 14:10:16 2021,9712648,car,1786,Sat A
1788,Wed Aug 18 08:17:21 2021,5736180,van,1787,Fri J
1789,Sun Aug 22 05:39:11 2021,1151175,car,1788,Wed A
1790,Thu Aug 19 14:06:25 2021,9811103,car,1789,Sun A
1791,Wed Aug 18 14:24:25 2021,5271672,car,1790,Thu A
1792,Sat Aug 14 00:48:10 2021,1805564,car,1791,Wed A
1793,Thu Aug 12 01:11:12 2021,6045634,truck,1792,Sat A
1794,Wed Aug  4 14:18:27 2021,220233,truck,1793,Thu A
1795,Wed Aug 18 03:58:02 2021,5172164,car,1794,Wed A
1796,Sat Aug 14 12:34:46 2021,531770,truck,1795,Wed A
1797,Sun Aug  8 19:35:06 2021,4496037,truck,1796,Sat A
1798,Mon Aug 16 17:15:43 2021,5681023,van,1797,Sun A
1799,Fri Aug 20 03:42:31 2021,697724,car,1798,Mon A
1800,Wed Aug 18 18:57:47 2021,7632125,truck,1799,Fri A
1801,Sat Aug 14 08:44:35 2021,5312568,car,1800,Wed A
1802,Fri Aug 20 23:23:55 2021,6356468,car,1801,Sat A
1803,Sat Aug 14 16:59:33 2021,8224744,truck,1802,Fri A
1804,Sat Aug  7 17:30:42 2021,2975837,truck,1803,Sat A
1805,Mon Aug  9 00:23:40 2021,8482541,car,1804,Sat A
1806,Wed Aug 18 03:13:39 2021,9201887,car,1805,Mon A
1807,Fri Aug  6 07:10:58 2021,1397726,car,1806,Wed A
1808,Sun Aug 15 11:32:15 2021,8029405,van,1807,Fri A
1809,Fri Aug 20 04:02:11 2021,1488524,truck,1808,Sun A
1810,Sat Aug 14 22:25:16 2021,7604698,van,1809,Fri A
1811,Sun Aug 15 10:36:42 2021,8537928,van,1810,Sat A
1812,Sat Jul 31 04:14:46 2021,1363885,car,1811,Sun A
1813,Tue Aug  3 16:45:09 2021,2795136,car,1812,Sat J
1814,Mon Aug  9 23:36:26 2021,7516973,car,1813,Tue A
1815,Mon Aug 16 23:33:40 2021,6833469,car,1814,Mon A
1816,Wed Aug 11 06:45:54 2021,8661043,car,1815,Mon A
1817,Sat Aug 14 01:32:14 2021,6898881,car,1816,Wed A
1818,Tue Aug 17 21:57:00 2021,8878129,car,1817,Sat A
1819,Thu Aug 19 06:38:36 2021,7309465,car,1818,Tue A
1820,Tue Aug 17 04:00:15 2021,7861114,van,1819,Thu A
1821,Mon Aug  2 01:40:15 2021,6338856,car,1820,Tue A
1822,Sun Aug 22 01:00:21 2021,8608203,truck,1821,Mon A
1823,Thu Aug 12 10:36:06 2021,628232,car,1822,Sun A
1824,Wed Aug 11 12:19:55 2021,8847716,truck,1823,Thu A
1825,Sun Aug 22 02:18:20 2021,6559728,car,1824,Wed A
1826,Wed Aug 18 10:37:41 2021,8230728,car,1825,Sun A
1827,Thu Jul 29 12:40:32 2021,5073033,truck,1826,Wed A
1828,Sun Aug 15 18:01:15 2021,7267006,car,1827,Thu J
1829,Wed Aug  4 08:28:33 2021,2940610,car,1828,Sun A
1830,Wed Aug  4 22:13:29 2021,3507000,truck,1829,Wed A
1831,Mon Aug 16 12:27:49 2021,8460148,car,1830,Wed A
1832,Mon Aug  9 03:33:49 2021,6540957,van,1831,Mon A
1833,Thu Jul 29 18:34:56 2021,9261931,truck,1832,Mon A
1834,Thu Aug 19 20:02:43 2021,9976405,van,1833,Thu J
1835,Sat Aug 21 12:47:18 2021,8820270,car,1834,Thu A
1836,Fri Jul 30 05:15:30 2021,240809,van,1835,Sat A
1837,Wed Aug 11 05:23:19 2021,3971089,car,1836,Fri J
1838,Wed Aug 11 12:44:34 2021,3653824,car,1837,Wed A
1839,Tue Aug  3 20:16:48 2021,147172,car,1838,Wed A
1840,Sat Aug 14 12:43:14 2021,9439914,car,1839,Tue A
1841,Sat Jul 31 12:22:18 2021,1100288,car,1840,Sat A
1842,Fri Jul 30 06:26:26 2021,2020988,truck,1841,Sat J
1843,Mon Aug 16 02:43:29 2021,4491854,truck,1842,Fri J
1844,Wed Aug 18 20:19:54 2021,1504760,truck,1843,Mon A
1845,Sat Aug  7 01:30:51 2021,778079,truck,1844,Wed A
1846,Wed Aug  4 06:43:05 2021,1561928,car,1845,Sat A
1847,Thu Aug 12 23:56:23 2021,8811374,car,1846,Wed A
1848,Wed Aug  4 16:50:46 2021,3970184,car,1847,Thu A
1849,Sat Aug 14 10:02:38 2021,3674867,car,1848,Wed A
1850,Thu Aug 19 19:22:53 2021,8806440,car,1849,Sat A
1851,Sun Aug  1 23:32:30 2021,1151181,car,1850,Thu A
1852,Fri Jul 30 14:40:45 2021,9201735,car,1851,Sun A
1853,Sun Aug  1 05:01:44 2021,5360180,car,1852,Fri J
1854,Sat Aug  7 08:37:59 2021,1319419,truck,1853,Sun A
1855,Sun Aug  1 14:51:51 2021,8376297,truck,1854,Sat A
1856,Thu Aug  5 04:55:05 2021,399545,car,1855,Sun A
1857,Sun Aug 22 08:45:27 2021,1891347,van,1856,Thu A
1858,Sun Aug  1 21:41:48 2021,9653327,car,1857,Sun A
1859,Fri Aug 13 07:30:37 2021,5265101,car,1858,Sun A
1860,Sun Aug 15 21:48:54 2021,5390497,car,1859,Fri A
1861,Sat Aug  7 21:46:25 2021,5405590,truck,1860,Sun A
1862,Sun Aug  1 06:23:04 2021,2626961,car,1861,Sat A
1863,Fri Aug 20 06:02:41 2021,9174793,truck,1862,Sun A
1864,Thu Aug 12 14:33:04 2021,6773361,car,1863,Fri A
1865,Fri Aug 20 20:49:02 2021,1288541,car,1864,Thu A
1866,Wed Aug  4 12:15:14 2021,1821972,car,1865,Fri A
1867,Mon Aug 16 07:33:33 2021,5346783,truck,1866,Wed A
1868,Fri Aug  6 05:33:50 2021,1130335,truck,1867,Mon A
1869,Thu Jul 29 15:49:04 2021,4146972,car,1868,Fri A
1870,Wed Aug 11 21:12:44 2021,8485610,truck,1869,Thu J
1871,Wed Aug 11 05:53:49 2021,6158310,car,1870,Wed A
1872,Tue Aug  3 10:42:52 2021,1395620,car,1871,Wed A
1873,Thu Aug  5 16:54:16 2021,9610610,truck,1872,Tue A
1874,Sat Aug 21 04:06:50 2021,6034442,car,1873,Thu A
1875,Thu Aug 12 02:24:05 2021,9256456,truck,1874,Sat A
1876,Thu Aug  5 15:46:24 2021,9271475,car,1875,Thu A
1877,Mon Aug  9 22:50:16 2021,1914913,car,1876,Thu A
1878,Tue Aug 10 19:50:39 2021,7551121,car,1877,Mon A
1879,Tue Aug 17 11:19:27 2021,2410751,car,1878,Tue A
1880,Sun Aug  8 16:01:27 2021,7079231,car,1879,Tue A
1881,Tue Aug  3 17:17:12 2021,7216652,truck,1880,Sun A
1882,Sun Aug  1 13:22:35 2021,314068,truck,1881,Tue A
1883,Fri Aug 13 06:23:56 2021,6182269,car,1882,Sun A
1884,Fri Jul 30 17:00:45 2021,1283805,car,1883,Fri A
1885,Mon Aug  2 07:57:35 2021,4919410,truck,1884,Fri J
1886,Sat Jul 31 22:27:32 2021,215466,truck,1885,Mon A
1887,Wed Aug 11 17:50:37 2021,9487827,car,1886,Sat J
1888,Thu Aug 19 20:00:29 2021,2989685,van,1887,Wed A
1889,Sat Jul 31 00:17:32 2021,5408272,car,1888,Thu A
1890,Mon Aug 16 13:48:24 2021,4587132,car,1889,Sat J
1891,Thu Aug 19 14:23:04 2021,3418417,car,1890,Mon A
1892,Sun Aug  1 17:05:55 2021,6467027,car,1891,Thu A
1893,Fri Aug 13 19:58:21 2021,2607026,truck,1892,Sun A
1894,Thu Aug  5 21:39:29 2021,2110522,car,1893,Fri A
1895,Mon Aug  2 12:29:47 2021,3959116,van,1894,Thu A
1896,Sun Aug  8 06:34:16 2021,9650647,car,1895,Mon A
1897,Thu Aug  5 07:18:57 2021,5966700,car,1896,Sun A
1898,Wed Aug 18 09:27:01 2021,5483890,truck,1897,Thu A
1899,Thu Jul 29 14:35:16 2021,7611470,van,1898,Wed A
1900,Wed Aug 18 16:15:18 2021,2430571,car,1899,Thu J
1901,Thu Aug 12 07:43:41 2021,5540170,car,1900,Wed A
1902,Thu Aug 19 08:53:09 2021,2206296,car,1901,Thu A
1903,Mon Aug 16 02:47:38 2021,5786644,car,1902,Thu A
1904,Sat Aug  7 02:33:39 2021,2509976,car,1903,Mon A
1905,Fri Aug  6 13:33:36 2021,7670347,car,1904,Sat A
1906,Fri Aug 13 00:23:18 2021,70027,van,1905,Fri A
1907,Wed Aug  4 04:49:43 2021,7016071,car,1906,Fri A
1908,Fri Aug  6 20:00:07 2021,8730314,truck,1907,Wed A
1909,Fri Jul 30 09:50:21 2021,4526711,van,1908,Fri A
1910,Mon Aug  2 19:10:04 2021,8589063,car,1909,Fri J
1911,Fri Aug  6 10:31:13 2021,5361926,van,1910,Mon A
1912,Mon Aug  9 23:30:41 2021,3425787,car,1911,Fri A
1913,Tue Aug  3 17:10:14 2021,7968426,van,1912,Mon A
1914,Fri Aug 13 06:23:26 2021,1073918,car,1913,Tue A
1915,Thu Aug  5 01:00:11 2021,1756165,car,1914,Fri A
1916,Fri Aug  6 12:24:47 2021,2663772,car,1915,Thu A
1917,Tue Aug  3 16:07:12 2021,223293,car,1916,Fri A
1918,Wed Aug 11 15:06:35 2021,2517221,car,1917,Tue A
1919,Tue Aug 10 16:44:42 2021,1463316,car,1918,Wed A
1920,Thu Aug 19 21:32:33 2021,2519885,truck,1919,Tue A
1921,Tue Aug  3 05:49:51 2021,6472330,van,1920,Thu A
1922,Sat Aug 21 20:20:15 2021,1135985,truck,1921,Tue A
1923,Sun Aug  8 06:02:43 2021,2828545,car,1922,Sat A
1924,Tue Aug 17 04:10:10 2021,7246418,car,1923,Sun A
1925,Sun Aug 15 07:11:35 2021,5335461,van,1924,Tue A
1926,Sun Aug  8 18:55:46 2021,6975292,van,1925,Sun A
1927,Tue Aug 17 00:35:52 2021,780378,car,1926,Sun A
1928,Sun Aug 15 19:27:30 2021,4034241,truck,1927,Tue A
1929,Thu Aug 12 03:09:50 2021,6342534,car,1928,Sun A
1930,Wed Aug  4 00:43:13 2021,5015962,van,1929,Thu A
1931,Tue Aug 17 10:34:31 2021,8359967,car,1930,Wed A
1932,Thu Aug 19 20:56:46 2021,6734625,car,1931,Tue A
1933,Wed Aug 18 23:44:04 2021,4298780,truck,1932,Thu A
1934,Mon Aug  2 12:14:53 2021,342680,car,1933,Wed A
1935,Thu Jul 29 13:51:54 2021,6691936,car,1934,Mon A
1936,Fri Jul 30 05:28:29 2021,3702137,car,1935,Thu J
1937,Sun Aug 15 14:46:11 2021,2129792,car,1936,Fri J
1938,Fri Jul 30 09:51:28 2021,364700,truck,1937,Sun A
1939,Tue Aug 17 01:39:26 2021,8353947,car,1938,Fri J
1940,Wed Aug 18 18:34:52 2021,6820349,car,1939,Tue A
1941,Sat Aug  7 14:07:50 2021,2421831,car,1940,Wed A
1942,Wed Aug 18 12:09:53 2021,8343297,truck,1941,Sat A
1943,Sat Jul 31 12:31:59 2021,6514752,truck,1942,Wed A
1944,Wed Aug 11 23:01:35 2021,4423777,car,1943,Sat J
1945,Sat Aug  7 06:32:49 2021,1232753,truck,1944,Wed A
1946,Thu Aug 19 01:40:15 2021,1479425,van,1945,Sat A
1947,Thu Aug  5 15:41:45 2021,3004461,truck,1946,Thu A
1948,Sun Aug 15 08:07:22 2021,5912543,car,1947,Thu A
1949,Mon Aug  2 05:08:03 2021,7269065,car,1948,Sun A
1950,Fri Aug 13 09:54:50 2021,9479575,car,1949,Mon A
1951,Sun Aug  8 10:32:03 2021,276380,car,1950,Fri A
1952,Tue Aug  3 23:17:24 2021,5261186,car,1951,Sun A
1953,Mon Aug  9 19:29:57 2021,4971861,van,1952,Tue A
1954,Sun Aug  1 19:12:46 2021,6907184,car,1953,Mon A
1955,Thu Aug 12 23:20:49 2021,3051037,car,1954,Sun A
1956,Mon Aug  2 09:38:46 2021,5317016,truck,1955,Thu A
1957,Fri Jul 30 06:39:24 2021,2090427,car,1956,Mon A
1958,Fri Aug 20 12:15:01 2021,5664686,car,1957,Fri J
1959,Sun Aug 15 12:53:09 2021,1496880,truck,1958,Fri A
1960,Sun Aug 15 01:42:00 2021,6024650,van,1959,Sun A
1961,Mon Aug 16 07:00:10 2021,2534620,van,1960,Sun A
1962,Mon Aug  9 13:18:19 2021,6557689,car,1961,Mon A
1963,Wed Aug 18 16:10:02 2021,535689,car,1962,Mon A
1964,Wed Aug 11 22:03:39 2021,1842630,car,1963,Wed A
1965,Sat Aug 21 22:34:30 2021,9548669,car,1964,Wed A
1966,Wed Aug 11 13:42:02 2021,3435720,car,1965,Sat A
1967,Fri Aug 13 18:37:43 2021,6623397,truck,1966,Wed A
1968,Sun Aug  8 09:52:22 2021,9494741,truck,1967,Fri A
1969,Sun Aug 22 05:51:34 2021,4601768,van,1968,Sun A
1970,Sat Aug 14 12:32:18 2021,4231613,car,1969,Sun A
1971,Thu Aug 12 20:25:37 2021,8950418,car,1970,Sat A
1972,Sat Aug 21 07:53:37 2021,5464380,van,1971,Thu A
1973,Sun Aug 15 08:42:29 2021,6314258,truck,1972,Sat A
1974,Thu Aug 19 01:07:40 2021,9673441,car,1973,Sun A
1975,Sat Aug 21 09:55:26 2021,4426068,van,1974,Thu A
1976,Fri Aug  6 21:26:18 2021,1139503,van,1975,Sat A
1977,Sun Aug 15 14:37:56 2021,6395479,car,1976,Fri A
1978,Wed Aug 18 03:55:56 2021,4608310,truck,1977,Sun A
1979,Thu Aug 12 20:21:46 2021,8711893,truck,1978,Wed A
1980,Sun Aug  1 12:41:29 2021,2298595,car,1979,Thu A
1981,Wed Aug 18 00:36:39 2021,1667595,car,1980,Sun A
1982,Tue Aug 10 18:53:49 2021,3037702,car,1981,Wed A
1983,Fri Aug 13 09:56:24 2021,9163821,truck,1982,Tue A
1984,Sat Aug 14 11:23:24 2021,7795212,car,1983,Fri A
1985,Fri Aug  6 22:51:50 2021,76332,car,1984,Sat A
1986,Sun Aug  8 18:43:59 2021,1940668,truck,1985,Fri A
1987,Sat Aug 14 07:18:36 2021,1778169,car,1986,Sun A
1988,Sat Aug  7 16:05:39 2021,5099401,truck,1987,Sat A
1989,Mon Aug  9 23:05:48 2021,966368,van,1988,Sat A
1990,Thu Jul 29 19:38:41 2021,2252412,car,1989,Mon A
1991,Thu Jul 29 16:12:46 2021,891909,car,1990,Thu J
1992,Fri Aug  6 01:55:31 2021,4298988,car,1991,Thu J
1993,Wed Aug  4 08:33:39 2021,8395314,van,1992,Fri A
1994,Wed Aug 18 05:36:50 2021,9284639,truck,1993,Wed A
1995,Sun Aug 15 17:07:02 2021,965942,car,1994,Wed A
1996,Sun Aug  8 01:56:15 2021,7869641,car,1995,Sun A
1997,Sat Jul 31 20:33:56 2021,1052029,car,1996,Sun A
1998,Wed Aug  4 18:39:09 2021,4306036,car,1997,Sat J
1999,Wed Aug  4 22:03:44 2021,5529291,car,1998,Wed A
2000,Sun Aug  8 14:14:01 2021,7191693,truck,1999,Wed A
2001,Mon Aug  9 21:20:13 2021,3209872,car,2000,Sun A
2002,Fri Jul 30 13:58:01 2021,9991692,car,2001,Mon A
2003,Mon Aug  2 03:17:59 2021,9075665,truck,2002,Fri J
2004,Sat Aug  7 05:39:56 2021,8585188,car,2003,Mon A
2005,Sun Aug 15 08:33:09 2021,2073256,car,2004,Sat A
2006,Sun Aug  8 18:36:31 2021,1945077,truck,2005,Sun A
2007,Tue Aug  3 08:35:55 2021,7783409,car,2006,Sun A
2008,Fri Aug  6 10:05:08 2021,2988545,truck,2007,Tue A
2009,Sun Aug 15 07:27:57 2021,7964567,truck,2008,Fri A
2010,Tue Aug 17 20:10:31 2021,8267415,van,2009,Sun A
2011,Tue Aug  3 17:15:28 2021,8544048,car,2010,Tue A
2012,Thu Aug 12 11:59:45 2021,8764992,car,2011,Tue A
2013,Fri Aug 20 16:42:08 2021,5279370,truck,2012,Thu A
2014,Sun Aug 22 14:05:35 2021,7385661,van,2013,Fri A
2015,Sat Aug 14 19:39:13 2021,249548,van,2014,Sun A
2016,Sun Aug 15 16:21:57 2021,7019985,car,2015,Sat A
2017,Thu Aug 12 15:41:20 2021,7655066,truck,2016,Sun A
2018,Thu Jul 29 23:46:01 2021,3513415,car,2017,Thu A
2019,Wed Aug  4 20:45:12 2021,2250892,car,2018,Thu J
2020,Sun Aug  1 03:39:32 2021,4642449,truck,2019,Wed A
2021,Mon Aug  2 12:09:31 2021,4609969,truck,2020,Sun A
2022,Tue Aug 17 23:09:45 2021,1323663,car,2021,Mon A
2023,Fri Aug 13 20:13:59 2021,8495399,car,2022,Tue A
2024,Wed Aug 11 03:20:02 2021,2529816,car,2023,Fri A
2025,Mon Aug  2 05:27:39 2021,3825115,car,2024,Wed A
2026,Sun Aug  8 04:47:13 2021,7198666,truck,2025,Mon A
2027,Sat Aug 21 19:59:21 2021,3094252,car,2026,Sun A
2028,Mon Aug  9 03:51:13 2021,9910126,truck,2027,Sat A
2029,Sat Aug 21 02:26:18 2021,615427,truck,2028,Mon A
2030,Sun Aug 22 15:08:07 2021,1898481,car,2029,Sat A
2031,Wed Aug  4 22:52:32 2021,2811704,car,2030,Sun A
2032,Thu Aug  5 08:17:18 2021,5939317,truck,2031,Wed A
2033,Wed Aug 18 01:50:41 2021,7617337,car,2032,Thu A
2034,Sat Aug 21 00:57:37 2021,6800345,car,2033,Wed A
2035,Tue Aug 17 08:56:58 2021,3397555,car,2034,Sat A
2036,Tue Aug  3 11:49:30 2021,9139217,van,2035,Tue A
2037,Thu Aug 12 05:08:07 2021,8921045,truck,2036,Tue A
2038,Thu Aug  5 17:27:01 2021,3690202,car,2037,Thu A
2039,Thu Jul 29 12:28:05 2021,3295237,van,2038,Thu A
2040,Thu Aug  5 23:55:51 2021,9255341,car,2039,Thu J
2041,Sun Aug 22 09:01:58 2021,5238833,truck,2040,Thu A
2042,Sat Aug 14 01:19:12 2021,3417816,van,2041,Sun A
2043,Wed Aug 18 04:35:08 2021,5344143,truck,2042,Sat A
2044,Fri Aug 20 21:45:27 2021,3881038,car,2043,Wed A
2045,Thu Aug  5 18:27:18 2021,6031966,car,2044,Fri A
2046,Thu Aug  5 03:00:25 2021,3985901,truck,2045,Thu A
2047,Fri Aug 20 20:59:44 2021,9641089,car,2046,Thu A
2048,Fri Aug 13 23:54:57 2021,6366435,car,2047,Fri A
2049,Sun Aug  1 10:53:55 2021,9492442,truck,2048,Fri A
2050,Fri Aug 13 13:59:13 2021,6481355,truck,2049,Sun A
2051,Tue Aug 10 16:38:08 2021,7326567,car,2050,Fri A
2052,Sat Aug  7 16:01:28 2021,1316030,car,2051,Tue A
2053,Mon Aug 16 17:54:26 2021,1769045,car,2052,Sat A
2054,Sat Aug 14 11:00:25 2021,3464810,truck,2053,Mon A
2055,Fri Jul 30 22:37:27 2021,8627921,truck,2054,Sat A
2056,Fri Aug 20 09:58:53 2021,2684168,truck,2055,Fri J
2057,Thu Aug  5 00:19:54 2021,3833738,car,2056,Fri A
2058,Fri Aug  6 10:28:07 2021,1881388,truck,2057,Thu A
2059,Wed Aug 11 14:59:37 2021,8391805,car,2058,Fri A
2060,Mon Aug 16 20:14:17 2021,9870706,car,2059,Wed A
2061,Sat Aug 21 13:25:10 2021,8522838,truck,2060,Mon A
2062,Wed Aug 18 21:23:19 2021,5951085,car,2061,Sat A
2063,Mon Aug 16 02:08:15 2021,2009071,car,2062,Wed A
2064,Wed Aug  4 10:47:30 2021,8528283,car,2063,Mon A
2065,Mon Aug 16 17:05:17 2021,2803744,car,2064,Wed A
2066,Fri Aug 20 12:32:42 2021,8849176,car,2065,Mon A
2067,Wed Aug 11 18:44:36 2021,4363925,truck,2066,Fri A
2068,Fri Aug 13 13:19:11 2021,8952211,car,2067,Wed A
2069,Fri Aug 20 00:41:15 2021,105783,truck,2068,Fri A
2070,Mon Aug 16 10:56:20 2021,3105884,car,2069,Fri A
2071,Tue Aug  3 03:03:13 2021,8204896,car,2070,Mon A
2072,Wed Aug 18 11:26:05 2021,6939458,car,2071,Tue A
2073,Mon Aug  9 06:13:35 2021,4245299,car,2072,Wed A
2074,Sun Aug  1 06:54:04 2021,1188715,truck,2073,Mon A
2075,Sat Aug 21 22:24:30 2021,2006861,truck,2074,Sun A
2076,Wed Aug 18 05:23:10 2021,5765069,car,2075,Sat A
2077,Wed Aug 11 11:33:51 2021,3156487,car,2076,Wed A
2078,Sat Jul 31 17:49:45 2021,1811497,car,2077,Wed A
2079,Fri Aug  6 13:00:55 2021,3741439,truck,2078,Sat J
2080,Sun Aug 15 22:29:46 2021,5800120,truck,2079,Fri A
